Customer_ID,Age,Gender,Employment_Type,Annual_Income,Credit_Score,Loan_or_Credit_Amount,Number_of_Active_Accounts,Past_Default_Count,Application_Type,Region,Credit_Limit,Utilization_Ratio,Application_Date,Default_Status
8246,58,Male,Self-Employed,2405000,352,124406,5,1,Credit Card,East,1270870.3738395234,0.09789039272679521,2022-11-15,No
8247,57,Male,Unemployed,2060782,358,161429,3,1,Credit Card,South,651575.6869135253,0.24775172438474405,2021-01-16,No
8248,49,Female,Salaried,1816229,863,1226083,9,4,Credit Card,North,958317.0523195828,1.0,2022-12-20,No
8249,38,Female,Salaried,2363012,587,517173,2,0,Credit Card,East,1322107.6397096585,0.3911731423876908,2022-06-03,No
8250,30,Female,Salaried,1367154,889,377043,7,4,Auto Loan,Central,661296.4168660388,0.5701573309392042,2021-05-15,No
8251,59,Male,Salaried,256564,639,1195816,10,3,Credit Card,South,144593.17542872517,1.0,2021-03-02,Yes
8252,38,Female,Salaried,1352745,530,1003100,8,4,Auto Loan,Central,524005.21233747265,1.0,2022-12-03,No
8253,21,Female,Salaried,1782014,664,158619,2,0,Auto Loan,East,696082.7732444709,0.2278737617089275,2021-11-14,No
8254,59,Female,Salaried,1062773,615,642136,1,0,Credit Card,Central,272549.29122377554,1.0,2021-09-26,No
8255,41,Female,Salaried,1748550,432,1335634,3,1,Personal Loan,South,926107.9328605161,1.0,2021-11-11,No
8256,21,Female,Salaried,1276978,607,620335,8,1,Personal Loan,East,334046.3102348738,1.0,2021-07-30,No
8257,35,Male,Self-Employed,1083273,548,1126484,4,0,Home Loan,South,370866.37783493166,1.0,2023-11-07,No
8258,24,Female,Salaried,829443,641,598770,5,2,Credit Card,South,387419.11383382743,1.0,2023-07-02,No
8259,40,Male,Salaried,1510795,432,889319,9,1,Home Loan,Central,699030.211308547,1.0,2021-09-12,No
8260,30,Female,Salaried,2079117,615,1215288,4,3,Personal Loan,East,869415.9041406936,1.0,2023-01-31,No
8261,43,Female,Salaried,2186915,766,795157,9,2,Credit Card,Central,1019498.2171606548,0.7799493776600664,2022-03-17,No
8262,54,Male,Self-Employed,1593777,368,62369,6,3,Personal Loan,East,578202.8430858356,0.10786698949306477,2023-10-19,No
8263,53,Male,Salaried,2451144,879,1100236,7,3,Auto Loan,North,787539.7173877849,1.0,2023-02-20,No
8264,54,Male,Self-Employed,2092401,720,1060309,8,0,Auto Loan,North,737660.0995637097,1.0,2021-07-16,No
8265,59,Male,Salaried,1898268,372,1124773,10,2,Personal Loan,East,639043.3544516797,1.0,2021-08-14,No
8266,30,Female,Self-Employed,2176964,734,1219705,10,1,Home Loan,Central,871209.6405753511,1.0,2023-11-09,No
8267,40,Male,Salaried,1277635,871,1378682,1,0,Credit Card,West,658486.1910725577,1.0,2021-04-30,No
8268,21,Female,Salaried,2431765,728,1317597,9,4,Home Loan,East,884707.3897092247,1.0,2022-07-20,No
8269,33,Female,Self-Employed,1719123,439,1053211,2,1,Credit Card,South,643860.1434108712,1.0,2022-03-29,No
8270,21,Female,Salaried,1697376,493,1314083,3,4,Credit Card,North,838677.7775587422,1.0,2022-03-21,Yes
8271,25,Male,Self-Employed,1645489,553,603489,1,0,Credit Card,East,937344.2936076721,0.6438285314324342,2023-09-17,No
8272,36,Male,Salaried,2236899,869,150759,10,3,Personal Loan,East,763020.5948799507,0.1975818228388967,2023-08-03,No
8273,35,Male,Self-Employed,1911298,741,1409861,11,3,Personal Loan,East,969939.4951126159,1.0,2023-08-13,No
8274,48,Female,Self-Employed,2145781,650,373806,3,2,Home Loan,South,1004949.5932364827,0.3719649249233904,2023-11-13,No
8275,51,Male,Unemployed,763720,854,1481401,2,1,Home Loan,Central,330261.4022846804,1.0,2021-05-02,No
8276,43,Male,Salaried,1387088,502,820816,7,4,Home Loan,West,356039.55937471305,1.0,2023-01-27,Yes
8277,37,Female,Salaried,841235,878,790366,7,4,Personal Loan,South,322411.8557551089,1.0,2023-06-16,No
8278,54,Male,Unemployed,386529,688,179717,6,2,Personal Loan,West,124416.89658610043,1.0,2021-04-17,Yes
8279,33,Female,Self-Employed,499759,861,545766,10,1,Auto Loan,North,149460.17184730803,1.0,2022-08-04,No
8280,34,Male,Salaried,867518,684,1489639,11,3,Credit Card,West,300531.2694640492,1.0,2021-10-31,No
8281,31,Male,Salaried,2355999,858,688061,4,0,Credit Card,West,1127506.2441497233,0.610250278940922,2021-08-26,No
8282,48,Male,Salaried,2042148,405,146159,3,2,Auto Loan,North,895399.9073733536,0.16323320875557817,2023-07-28,No
8283,52,Male,Unemployed,422381,479,178306,7,0,Home Loan,South,170190.23980239782,1.0,2021-09-27,Yes
8284,55,Male,Salaried,526802,447,760445,11,0,Credit Card,South,158447.64419053236,1.0,2021-07-03,No
8285,51,Female,Salaried,2042864,771,999644,3,2,Auto Loan,North,1067192.2661959168,0.9367046891778017,2021-03-18,No
8286,37,Male,Self-Employed,1687598,429,311984,9,4,Credit Card,South,706078.2303147997,0.4418547217649017,2023-01-06,No
8287,29,Male,Self-Employed,660743,637,630201,10,1,Personal Loan,Central,314395.58725197427,1.0,2021-06-27,No
8288,30,Male,Self-Employed,1708573,518,1439310,8,4,Personal Loan,West,449157.2015653121,1.0,2021-07-09,Yes
8289,28,Male,Salaried,2347797,428,518345,7,3,Personal Loan,South,1320174.5284162608,0.3926336926238301,2023-08-05,No
8290,41,Male,Salaried,1396052,420,441823,2,1,Home Loan,West,602118.6338096146,0.7337806458580738,2023-06-05,No
8291,33,Male,Unemployed,729268,612,1412126,10,2,Personal Loan,South,271510.258995253,1.0,2021-04-15,No
8292,25,Male,Self-Employed,1841482,879,323118,3,2,Home Loan,West,993334.3371666482,0.32528624845653714,2023-09-04,No
8293,26,Female,Self-Employed,308827,559,776402,8,2,Credit Card,North,164947.91746094383,1.0,2022-02-18,No
8294,50,Female,Self-Employed,609533,466,313242,11,0,Credit Card,North,199326.81756328963,1.0,2023-03-05,No
8295,51,Male,Salaried,871014,426,189188,3,2,Credit Card,North,330884.8918274411,0.5717637905893356,2022-09-14,No
8296,37,Female,Self-Employed,1950941,664,1374074,8,3,Credit Card,Central,901232.3695200294,1.0,2022-10-13,No
8297,31,Male,Salaried,2078799,360,58622,4,3,Personal Loan,Central,1246251.8045961913,0.047038648035494415,2023-06-18,No
8298,40,Female,Salaried,1169466,400,378474,5,2,Credit Card,North,614270.177385547,0.6161360488162697,2022-11-25,No
8299,29,Male,Self-Employed,2331577,356,922318,9,1,Personal Loan,West,623612.3783714472,1.0,2023-12-15,No
8300,22,Male,Salaried,682457,898,867207,11,3,Credit Card,North,346471.2019187127,1.0,2023-04-12,No
8301,57,Female,Salaried,2256331,610,1401887,10,1,Credit Card,North,951569.1321656792,1.0,2023-05-06,No
8302,21,Male,Salaried,495224,861,1244722,2,1,Personal Loan,East,126978.78248051324,1.0,2022-08-08,No
8303,24,Female,Salaried,805833,549,281887,3,1,Home Loan,Central,329178.1344723782,0.8563357358222514,2022-07-13,No
8304,56,Male,Self-Employed,1569425,679,1099155,1,2,Personal Loan,Central,572192.4909973101,1.0,2021-03-27,No
8305,45,Male,Self-Employed,738518,439,1160265,8,0,Home Loan,North,211609.0365745257,1.0,2023-12-04,No
8306,23,Male,Salaried,2095712,404,996578,11,2,Auto Loan,North,915056.73016154,1.0,2022-10-09,No
8307,29,Male,Salaried,2248199,570,121705,9,3,Personal Loan,East,1303036.5124802657,0.09340106653522742,2023-02-03,No
8308,42,Female,Salaried,1327247,441,798238,10,3,Home Loan,East,738133.1211900818,1.0,2023-02-05,Yes
8309,43,Male,Salaried,1904791,405,1076988,9,3,Auto Loan,Central,849864.5187714273,1.0,2021-02-06,Yes
8310,32,Female,Self-Employed,1048883,528,1253963,3,3,Home Loan,Central,338081.7231824445,1.0,2021-04-10,No
8311,30,Female,Salaried,1978452,410,455513,5,0,Personal Loan,Central,573996.0591451507,0.7935821034701755,2022-08-04,No
8312,54,Male,Self-Employed,2083733,466,780721,9,1,Auto Loan,Central,1019630.4102739026,0.7656901874771227,2023-03-02,No
8313,30,Male,Salaried,951336,585,354624,5,2,Home Loan,West,368340.2514065786,0.9627620078060967,2021-10-25,No
8314,50,Female,Salaried,2434808,382,757993,1,3,Personal Loan,North,1053457.7195030048,0.719528639799234,2021-09-28,No
8315,42,Female,Salaried,808900,592,950231,1,1,Home Loan,West,422342.6459982103,1.0,2021-04-24,No
8316,26,Male,Salaried,1679019,423,65183,4,2,Credit Card,South,773883.6813974754,0.08422842032576892,2021-01-18,No
8317,22,Female,Self-Employed,1985726,370,64879,7,0,Credit Card,Central,549756.4122499861,0.118014085064456,2021-06-17,No
8318,50,Female,Salaried,1797655,503,307300,7,4,Credit Card,Central,1069806.7811601942,0.2872481324774707,2021-01-18,No
8319,22,Female,Salaried,1166280,603,934831,7,0,Auto Loan,North,350323.16828248237,1.0,2021-07-26,No
8320,52,Male,Self-Employed,400521,556,717436,6,4,Auto Loan,Central,237521.2858209191,1.0,2021-09-11,No
8321,36,Female,Salaried,980190,498,1233158,1,3,Personal Loan,Central,419219.0077116132,1.0,2022-09-15,Yes
8322,32,Female,Salaried,1986192,651,1021531,11,1,Auto Loan,West,1079698.3749228374,0.9461262735280171,2022-04-05,No
8323,21,Female,Unemployed,519334,646,383487,3,1,Home Loan,South,152365.9506763587,1.0,2022-12-06,No
8324,28,Female,Salaried,2319731,840,83382,5,2,Auto Loan,West,1279241.050638113,0.0651808351197042,2023-09-22,No
8325,33,Male,Self-Employed,2489785,393,737290,4,4,Auto Loan,East,735221.860768653,1.0,2023-06-10,Yes
8326,35,Male,Salaried,663647,493,309909,11,4,Auto Loan,Central,372656.150855345,0.8316218564719149,2022-06-28,No
8327,28,Female,Salaried,2114625,593,1171316,4,2,Credit Card,West,856275.2898421122,1.0,2023-12-23,No
8328,30,Female,Salaried,2194327,768,974881,9,1,Personal Loan,North,1210158.573411602,0.8055812035043288,2022-01-29,No
8329,25,Female,Salaried,364291,866,981810,7,1,Auto Loan,South,126225.38712873764,1.0,2022-12-28,No
8330,39,Male,Salaried,2064685,411,439250,9,2,Personal Loan,South,1027955.1339541527,0.42730464150742864,2021-04-01,No
8331,58,Male,Salaried,855027,887,1403825,7,4,Home Loan,North,445393.2923561165,1.0,2023-02-08,No
8332,31,Female,Self-Employed,1556475,666,1120522,10,3,Personal Loan,North,661430.547930448,1.0,2022-09-01,No
8333,40,Female,Self-Employed,1089800,784,573808,3,2,Personal Loan,Central,602345.7455370929,0.9526223174173054,2022-09-07,No
8334,40,Male,Salaried,2160922,730,1304435,11,1,Auto Loan,South,1056722.4795354838,1.0,2022-06-15,No
8335,41,Female,Salaried,1814214,385,225049,10,3,Home Loan,North,653289.5410330868,0.34448584565446466,2023-06-05,No
8336,38,Female,Salaried,872635,891,748092,4,3,Credit Card,East,502059.33428689087,1.0,2023-11-01,No
8337,30,Male,Self-Employed,2387246,581,55634,9,4,Home Loan,South,880825.2775671068,0.06316122097865369,2023-04-16,No
8338,54,Male,Salaried,1426367,382,338386,1,2,Credit Card,North,721521.3978264424,0.4689895559845845,2022-01-16,No
8339,46,Male,Salaried,2278898,701,696074,3,3,Credit Card,West,1122186.2200344151,0.6202838598202114,2023-04-15,No
8340,50,Male,Salaried,475377,604,319192,11,0,Credit Card,North,140812.78071139482,1.0,2021-07-22,No
8341,29,Male,Unemployed,1177590,399,142828,4,3,Credit Card,South,470806.14874905633,0.30336902009350886,2023-06-24,Yes
8342,51,Female,Salaried,814832,372,681305,4,3,Personal Loan,Central,367483.52358313533,1.0,2021-10-22,Yes
8343,24,Male,Salaried,2073194,603,116458,7,3,Credit Card,East,653462.8327659743,0.17821671587205218,2023-02-22,No
8344,26,Male,Salaried,1710747,743,865038,11,2,Personal Loan,North,487208.0156519956,1.0,2022-09-09,No
8345,34,Male,Self-Employed,2420888,622,341473,4,4,Home Loan,South,1068044.3450359856,0.3197179982152284,2022-05-28,No
8346,24,Male,Self-Employed,808918,599,1094689,10,4,Credit Card,North,245618.0981298568,1.0,2023-02-01,No
8347,46,Male,Self-Employed,1480033,586,811488,8,0,Auto Loan,North,778238.8323641,1.0,2023-11-13,No
8348,59,Male,Self-Employed,1984807,581,1437568,1,0,Credit Card,South,1090415.3254413914,1.0,2022-06-05,No
8349,37,Female,Salaried,1552537,777,926872,3,3,Credit Card,West,439079.3029679022,1.0,2022-07-20,No
8350,39,Male,Salaried,590519,591,908667,10,3,Credit Card,South,292936.6302602135,1.0,2022-01-22,No
8351,26,Female,Self-Employed,717211,483,88123,10,3,Credit Card,South,363109.25761956366,0.2426900392948067,2023-10-21,No
8352,49,Female,Salaried,2195365,420,313608,6,0,Auto Loan,Central,599725.898145056,0.5229188883954908,2021-09-14,No
8353,31,Male,Salaried,1587937,814,176072,3,4,Home Loan,North,728405.5097378484,0.24172249886380998,2021-08-13,No
8354,36,Male,Self-Employed,552276,770,905558,8,0,Credit Card,North,258250.84789617764,1.0,2022-08-10,No
8355,50,Female,Self-Employed,1379368,659,1056263,7,4,Auto Loan,South,592026.7224961147,1.0,2021-07-27,No
8356,45,Female,Unemployed,1617091,628,1008952,5,0,Auto Loan,West,794734.1468990704,1.0,2023-11-06,No
8357,31,Female,Unemployed,1802094,568,548887,2,4,Home Loan,Central,606282.7156174841,0.9053317633193155,2023-05-23,Yes
8358,27,Male,Salaried,2094591,656,496205,11,0,Home Loan,West,715215.6850197098,0.6937837220199187,2022-12-22,No
8359,46,Female,Self-Employed,1651125,663,575714,5,4,Home Loan,West,946659.0869453654,0.6081534608807132,2021-06-25,No
8360,42,Male,Salaried,1900671,752,491588,9,2,Auto Loan,Central,926949.5620504791,0.5303287472433473,2022-03-08,No
8361,45,Male,Self-Employed,913373,837,508210,11,2,Personal Loan,Central,355253.8353820085,1.0,2021-09-25,No
8362,39,Female,Salaried,503715,754,739727,5,1,Personal Loan,West,244340.44657207016,1.0,2022-02-23,No
8363,51,Male,Salaried,549117,728,756346,3,4,Auto Loan,West,281083.37971558457,1.0,2022-10-19,No
8364,46,Male,Self-Employed,2066093,630,720507,7,4,Credit Card,West,735057.7162238971,0.9802046616167145,2023-02-06,No
8365,56,Female,Salaried,1778820,676,226792,3,4,Auto Loan,North,768250.2798218445,0.2952058801105709,2022-05-27,No
8366,43,Female,Self-Employed,2324920,384,59232,8,1,Auto Loan,North,674567.2907663166,0.08780740010787023,2023-10-04,No
8367,33,Male,Salaried,843747,419,1180534,5,0,Home Loan,North,388483.788239223,1.0,2021-06-06,No
8368,45,Female,Salaried,1592278,709,77288,5,2,Home Loan,North,781458.5227250038,0.09890224209276138,2021-07-14,No
8369,22,Male,Salaried,1517652,757,396978,6,1,Credit Card,Central,774177.9049969491,0.5127736111269727,2023-01-09,No
8370,22,Female,Salaried,2121644,868,1072246,11,2,Auto Loan,South,1243646.7773875848,0.8621788915437624,2021-07-05,No
8371,36,Female,Salaried,1408104,733,1319798,10,3,Credit Card,North,434217.8453870481,1.0,2023-10-13,No
8372,29,Female,Salaried,1520604,430,136977,6,1,Home Loan,West,417107.4409101386,0.3283974021204533,2023-10-12,No
8373,48,Female,Self-Employed,2410718,787,527967,3,1,Auto Loan,South,1397913.3080662063,0.37768221888548975,2023-05-17,No
8374,33,Male,Salaried,2020745,599,1260676,11,2,Auto Loan,North,963923.5636474642,1.0,2022-08-30,No
8375,55,Female,Salaried,407752,387,775453,7,4,Personal Loan,East,182303.15166701068,1.0,2021-11-29,Yes
8376,33,Male,Self-Employed,2456615,394,1117713,9,3,Home Loan,East,978091.193908693,1.0,2021-08-12,Yes
8377,51,Male,Salaried,945939,708,1235017,1,2,Credit Card,Central,382424.02804350335,1.0,2023-12-23,No
8378,41,Female,Salaried,2095495,486,954666,4,1,Auto Loan,East,741682.368599455,1.0,2021-08-24,No
8379,52,Female,Self-Employed,441700,810,214021,4,4,Home Loan,Central,206993.00234797806,1.0,2023-06-25,No
8380,54,Female,Self-Employed,743784,716,659449,1,3,Credit Card,Central,189956.09370559145,1.0,2023-06-15,No
8381,28,Female,Self-Employed,2264213,654,456797,6,4,Personal Loan,Central,997253.9669418624,0.4580548337158234,2022-01-01,No
8382,22,Female,Unemployed,1395501,578,599840,2,2,Home Loan,South,377249.9430040222,1.0,2021-12-02,No
8383,58,Male,Salaried,2460652,532,830594,11,4,Credit Card,South,1238682.418590353,0.6705463705097499,2021-08-31,No
8384,52,Female,Unemployed,1513178,816,1469312,11,1,Auto Loan,East,887857.6639686881,1.0,2022-03-13,No
8385,48,Male,Unemployed,259610,553,368435,6,1,Home Loan,South,81730.40578259964,1.0,2022-07-15,Yes
8386,57,Male,Self-Employed,726922,417,918257,1,0,Personal Loan,North,251550.61131315568,1.0,2021-03-21,No
8387,21,Male,Salaried,862754,899,411756,10,3,Home Loan,Central,378349.17302922625,1.0,2021-02-26,No
8388,30,Male,Self-Employed,1767397,654,719550,5,2,Credit Card,North,744881.4197239435,0.9659926814481002,2023-09-17,No
8389,24,Female,Salaried,490475,444,1238219,6,4,Credit Card,South,262744.4840339308,1.0,2022-08-24,Yes
8390,55,Female,Self-Employed,692170,595,264847,10,1,Home Loan,West,203488.62048898294,1.0,2022-11-19,No
8391,30,Male,Salaried,627525,428,374374,2,0,Home Loan,South,278378.0374094676,1.0,2023-06-05,No
8392,31,Male,Self-Employed,2145928,782,278118,1,2,Credit Card,Central,1229127.2518482395,0.2262727472536255,2023-02-02,No
8393,34,Female,Salaried,476898,629,751199,7,1,Auto Loan,West,230566.06355108347,1.0,2022-09-18,No
8394,58,Male,Salaried,2340407,718,779643,1,2,Credit Card,West,805335.3381470173,0.9680973416538105,2022-09-07,No
8395,32,Female,Self-Employed,1527027,628,824715,7,1,Home Loan,Central,415227.1466579342,1.0,2023-02-19,No
8396,37,Male,Salaried,719334,700,1468438,1,2,Auto Loan,East,285336.26889713603,1.0,2021-05-23,No
8397,36,Female,Self-Employed,1584129,575,369552,9,1,Personal Loan,South,654948.4684148266,0.5642459183001491,2022-08-14,No
8398,55,Male,Salaried,1756954,755,1039074,5,4,Credit Card,South,521049.41321946494,1.0,2021-10-02,No
8399,22,Male,Self-Employed,1502217,795,205308,6,3,Personal Loan,West,628033.7268669852,0.3269060103255941,2022-03-13,No
8400,31,Male,Salaried,310428,672,1032368,7,1,Auto Loan,West,151133.0949683247,1.0,2022-10-31,No
8401,23,Female,Salaried,1194889,422,554929,1,2,Personal Loan,Central,497593.8028605436,1.0,2022-12-03,No
8402,49,Female,Salaried,2216927,867,350632,8,1,Personal Loan,Central,730093.3376114451,0.48025640275956877,2022-09-22,No
8403,38,Female,Self-Employed,326699,670,979758,6,0,Auto Loan,East,191263.1179851935,1.0,2023-01-07,No
8404,40,Male,Self-Employed,1549814,371,381607,2,4,Auto Loan,West,449812.37862389046,0.8483692715781834,2023-06-13,No
8405,34,Male,Salaried,1068281,528,667865,1,0,Credit Card,South,494542.37695738324,1.0,2021-04-20,No
8406,54,Male,Salaried,634986,458,576785,1,2,Personal Loan,Central,320822.566112676,1.0,2023-05-01,No
8407,51,Male,Salaried,1068225,721,247348,4,1,Home Loan,North,367962.5202821758,0.6722097669358246,2023-03-19,No
8408,38,Male,Self-Employed,335240,805,984358,3,1,Home Loan,South,128343.36219739736,1.0,2021-10-19,No
8409,50,Male,Self-Employed,858665,578,1018321,11,0,Auto Loan,West,345780.205826463,1.0,2023-09-21,No
8410,45,Female,Salaried,515594,880,455123,6,3,Home Loan,Central,245652.08732657394,1.0,2022-03-31,No
8411,39,Female,Salaried,2355570,713,865868,10,4,Credit Card,Central,1011266.4140306958,0.8562214545906175,2021-12-20,No
8412,28,Female,Salaried,1016164,774,1479797,8,1,Auto Loan,North,322053.09403398295,1.0,2022-11-29,No
8413,48,Male,Self-Employed,1657980,565,424071,1,1,Auto Loan,East,932425.7429578282,0.45480404547258396,2021-10-22,No
8414,28,Female,Salaried,1150441,397,1165071,7,2,Personal Loan,South,434336.5108164291,1.0,2022-09-14,No
8415,51,Male,Self-Employed,2350307,814,379239,8,0,Auto Loan,Central,902306.7079724848,0.4202994354903595,2021-12-08,No
8416,23,Male,Salaried,1700902,622,534444,5,2,Home Loan,East,901396.5959672153,0.5929066100216761,2022-03-01,No
8417,23,Female,Salaried,1065880,379,1082872,8,4,Auto Loan,North,466227.6114881512,1.0,2023-01-14,Yes
8418,42,Male,Salaried,2211942,539,534379,11,1,Personal Loan,North,732117.8298701334,0.7299084630882309,2022-03-13,No
8419,37,Male,Self-Employed,378529,501,327821,1,0,Credit Card,South,215794.6373095196,1.0,2022-06-26,Yes
8420,56,Male,Self-Employed,1265626,725,1209433,2,0,Home Loan,South,673076.8177513558,1.0,2021-11-07,No
8421,37,Male,Salaried,1515386,604,775887,4,0,Auto Loan,Central,697047.7159617405,1.0,2023-04-09,No
8422,34,Male,Salaried,1343807,383,950065,1,4,Credit Card,Central,576806.3765331765,1.0,2022-04-02,Yes
8423,29,Female,Salaried,1858263,536,442254,5,3,Personal Loan,South,903820.9547204366,0.48931593994387396,2023-03-15,No
8424,50,Female,Self-Employed,663274,798,1341782,10,3,Personal Loan,South,249589.48043655537,1.0,2022-02-01,No
8425,41,Male,Self-Employed,743349,435,185834,3,3,Credit Card,Central,366422.63766345877,0.5071575303998532,2022-08-25,No
8426,32,Male,Salaried,1609418,467,1338072,2,2,Personal Loan,Central,423925.6485719982,1.0,2021-10-19,No
8427,57,Female,Salaried,660486,407,854883,7,2,Personal Loan,Central,257537.77444621484,1.0,2022-08-15,No
8428,52,Female,Self-Employed,1060410,367,62027,2,4,Personal Loan,North,494259.3299218432,0.12549484904980604,2023-02-22,No
8429,31,Female,Self-Employed,1065215,489,518852,9,0,Personal Loan,West,497974.24778013275,1.0,2021-02-24,No
8430,40,Male,Salaried,1489667,807,713508,6,3,Auto Loan,South,409629.9820744128,1.0,2023-05-04,No
8431,55,Female,Salaried,2098244,561,288939,8,1,Credit Card,North,1053043.2397145394,0.2743847442374029,2022-08-14,No
8432,31,Female,Self-Employed,581827,835,224146,3,3,Credit Card,Central,162715.54427917625,1.0,2021-09-17,No
8433,28,Male,Salaried,661731,469,1236156,5,4,Personal Loan,West,337013.82236579026,1.0,2023-07-01,Yes
8434,24,Male,Salaried,2440958,352,540697,3,3,Personal Loan,West,1389389.858689864,0.38916147013614627,2023-01-15,No
8435,47,Female,Salaried,1694551,578,716512,9,1,Credit Card,North,1002097.7108926226,0.7150121113057568,2022-09-27,No
8436,58,Male,Salaried,752490,578,669156,1,1,Auto Loan,East,347076.12014788704,1.0,2022-06-07,No
8437,50,Female,Salaried,1454964,692,264984,8,1,Home Loan,East,727371.3050970079,0.3643036206448365,2023-09-19,No
8438,47,Female,Unemployed,2284492,490,1244960,6,4,Auto Loan,Central,758082.4309444912,1.0,2023-11-12,Yes
8439,41,Male,Salaried,688696,406,872431,7,3,Auto Loan,East,262446.4690653062,1.0,2021-07-12,Yes
8440,40,Male,Salaried,263332,565,1212031,2,4,Home Loan,Central,66958.73362244414,1.0,2023-12-14,Yes
8441,24,Female,Salaried,456511,463,967157,7,1,Personal Loan,East,241624.2894055871,1.0,2023-05-08,No
8442,31,Male,Salaried,1478855,643,1143659,1,3,Auto Loan,North,726635.8125842541,1.0,2022-05-30,No
8443,33,Male,Self-Employed,2401054,377,331041,7,2,Personal Loan,West,817049.1153814107,0.4051665851758069,2022-06-08,No
8444,29,Male,Self-Employed,1045630,887,197131,11,4,Home Loan,South,440771.0567937316,0.4472412536203613,2022-12-07,No
8445,24,Male,Salaried,658948,670,1378965,8,2,Auto Loan,West,332730.6195054707,1.0,2021-01-08,No
8446,32,Male,Unemployed,2163956,862,399392,2,2,Home Loan,East,1045815.068822454,0.3818954343904219,2023-06-19,No
8447,29,Male,Salaried,2135149,381,719108,10,0,Credit Card,West,773387.6349494795,0.929815745046111,2021-10-27,No
8448,33,Male,Salaried,2456812,760,1166425,2,1,Personal Loan,East,932141.137430711,1.0,2022-12-06,No
8449,46,Female,Salaried,2010640,746,1302320,3,2,Auto Loan,Central,611195.8390597895,1.0,2023-06-21,No
8450,58,Male,Salaried,543629,366,446778,10,4,Credit Card,South,162093.908083155,1.0,2023-08-16,Yes
8451,33,Female,Salaried,761273,401,551144,4,1,Auto Loan,Central,298193.53625397576,1.0,2021-10-23,No
8452,59,Male,Salaried,2373806,719,682741,8,1,Personal Loan,South,991967.8131700945,0.6882693076684829,2021-12-08,No
8453,48,Female,Salaried,1462793,513,224336,3,4,Personal Loan,Central,852434.175206544,0.263171053583866,2022-07-01,No
8454,39,Male,Salaried,951738,652,1329311,6,3,Credit Card,Central,406296.66513311386,1.0,2023-03-29,No
8455,44,Female,Salaried,1577385,799,145065,10,4,Personal Loan,West,499109.2280910876,0.29064780179445127,2021-11-18,No
8456,39,Male,Salaried,2147483,893,1139608,11,3,Home Loan,South,664071.1813371048,1.0,2022-09-30,No
8457,33,Female,Self-Employed,990199,851,1439580,8,1,Home Loan,West,367205.78181471676,1.0,2023-11-08,No
8458,33,Male,Self-Employed,1870666,700,1136464,10,4,Credit Card,Central,1069238.6640032113,1.0,2023-08-27,No
8459,48,Male,Salaried,2255832,728,383308,2,2,Home Loan,West,1190738.5178509408,0.3219077860114905,2022-08-05,No
8460,22,Female,Salaried,1742782,788,763943,4,4,Personal Loan,East,736918.949869292,1.0,2021-02-03,No
8461,30,Female,Self-Employed,2124346,550,183314,1,2,Credit Card,Central,1241731.631360098,0.14762771227725902,2023-11-02,No
8462,42,Male,Salaried,867292,456,864391,11,2,Auto Loan,East,282233.63155356527,1.0,2021-10-04,No
8463,33,Female,Self-Employed,1257830,854,845026,8,1,Home Loan,Central,505760.2512937732,1.0,2021-03-01,No
8464,29,Female,Salaried,1712906,733,1099340,1,3,Credit Card,East,428843.1818124291,1.0,2022-10-02,No
8465,53,Male,Salaried,1355501,645,519533,9,3,Credit Card,East,750048.910660166,0.6926654950311518,2022-02-09,No
8466,34,Female,Salaried,1066401,377,1074803,6,2,Personal Loan,Central,325510.1268243658,1.0,2021-03-02,No
8467,40,Male,Unemployed,1275256,686,1071876,3,3,Personal Loan,East,746273.4083680778,1.0,2021-10-26,Yes
8468,35,Female,Self-Employed,2448568,636,570297,8,4,Credit Card,South,1046799.9560735301,0.5448003667664854,2021-01-16,No
8469,52,Male,Self-Employed,2238896,692,62409,2,2,Home Loan,East,1338597.6059155483,0.046622674151067744,2021-01-11,No
8470,53,Female,Salaried,1928605,380,331530,11,2,Home Loan,Central,847543.9908152987,0.3911655366479364,2022-02-04,No
8471,37,Male,Self-Employed,280089,836,1162771,3,0,Credit Card,South,114669.841137687,1.0,2021-06-10,No
8472,44,Male,Salaried,1566891,600,597798,7,4,Credit Card,South,650657.1686018183,0.9187603377744903,2021-03-27,No
8473,50,Female,Self-Employed,1995165,712,339482,11,3,Auto Loan,South,1082416.7884696466,0.31363334679977556,2021-06-10,No
8474,33,Female,Salaried,1881888,456,560723,1,3,Auto Loan,West,709142.5210148923,0.7907056527896803,2022-09-05,No
8475,36,Male,Self-Employed,1057585,855,315268,9,0,Home Loan,South,580259.7681651403,0.543322176198636,2022-05-19,No
8476,22,Male,Self-Employed,354693,791,184267,10,4,Personal Loan,West,198708.02714483952,0.9273253961989499,2022-09-02,Yes
8477,37,Female,Salaried,1713518,466,817551,9,1,Auto Loan,North,601609.2826953994,1.0,2021-11-17,No
8478,52,Female,Salaried,1544695,594,957276,3,1,Credit Card,East,887260.098039439,1.0,2023-09-04,No
8479,28,Female,Salaried,254677,428,913283,4,4,Auto Loan,West,80660.61645886273,1.0,2023-01-02,Yes
8480,23,Female,Salaried,779427,835,58078,2,3,Personal Loan,Central,420340.011465842,0.13816909743487404,2021-04-10,No
8481,32,Female,Salaried,2142774,372,598970,10,1,Personal Loan,South,662232.7627968078,0.9044705028944352,2023-09-06,No
